13800	1.49792	1.49795	1.49788
13900	1.49792	1.49795	1.49788
14000	1.49792	1.49795	1.49788
14100	1.49792	1.49795	1.49788
14200	1.49792	1.49795	1.49788
14300	1.49792	1.49795	1.49788
14400	1.49792	1.49795	1.49788
14500	1.49792	1.49795	1.49788
14600	1.49792	1.49795	1.49788
14700	1.49792	1.49795	1.49788
14800	1.49792	1.49795	1.49788
14900	1.49792	1.49795	1.49788
15000	1.49792	1.49795	1.49788
15100	1.49792	1.49795	1.49788
15200	1.49792	1.49795	1.49788
15300	1.49792	1.49795	1.49788
15400	1.49792	1.49795	1.49788
15500	1.49792	1.49795	1.49788
15600	1.49792	1.49795	1.49788
15700	1.49792	1.49795	1.49788
15800	1.49792	1.49795	1.49788
15900	1.49792	1.49795	1.49788
16000	1.49792	1.49795	1.49788
16100	1.49792	1.49795	1.49788
16200	1.49792	1.49795	1.49788
16300	1.49792	1.49795	1.49788
16400	1.49792	1.49795	1.49788
16500	1.49792	1.49795	1.49788
16600	1.49792	1.49795	1.49788
16700	1.49792	1.49795	1.49788
16800	1.49792	1.49795	1.49788
16900	1.49792	1.49795	1.49788
17000	1.49792	1.49795	1.49788
17100	1.49792	1.49795	1.49788
17200	1.49792	1.49795	1.49788
17300	1.49792	1.49795	1.49788
17400	1.49792	1.49795	1.49788
17500	1.49792	1.49795	1.49788
17600	1.49792	1.49795	1.49788
17700	1.49792	1.49795	1.49788
17800	1.49792	1.49795	1.49788
17900	1.49792	1.49795	1.49788
18000	1.49792	1.49795	1.49788
18100	1.49792	1.49795	1.49788
18200	1.49792	1.49795	1.49788
18300	1.49792	1.49795	1.49788
18400	1.49792	1.49795	1.49788
18500	1.49792	1.49795	1.49788
18600	1.49792	1.49795	1.49788
18700	1.49792	1.49795	1.49788
18800	1.49792	1.49795	1.49788
18900	1.49792	1.49795	1.49788
19000	1.49792	1.49795	1.49788
19100	1.49792	1.49795	1.49788
19200	1.49792	1.49795	1.49788
19300	1.49792	1.49795	1.49788
19400	1.49792	1.49795	1.49788
19500	1.49792	1.49795	1.49788
19600	1.49792	1.49795	1.49788
19700	1.49792	1.49795	1.49788
19800	1.49792	1.49795	1.49788
19900	1.49792	1.49795	1.49788
20000	1.49792	1.49795	1.49788
20100	1.49792	1.49795	1.49788
20200	1.49792	1.49795	1.49788
20300	1.49792	1.49795	1.49788
20400	1.49792	1.49795	1.49788
20500	1.49792	1.49795	1.49788
20600	1.49792	1.49795	1.49788
20700	1.49792	1.49795	1.49788
20800	1.49792	1.49795	1.49788
20900	1.49792	1.49795	1.49788
21000	1.49792	1.49795	1.49788
21100	1.49792	1.49795	1.49788
21200	1.49792	1.49795	1.49788
21300	1.49792	1.49795	1.49788
21400	1.49792	1.49795	1.49788
21500	1.49792	1.49795	1.49788
21600	1.49792	1.49795	1.49788
21700	1.49792	1.49795	1.49788
21800	1.49792	1.49795	1.49788
21900	1.49792	1.49795	1.49788
22000	1.49792	1.49795	1.49788
22100	1.49792	1.49795	1.49788
22200	1.49792	1.49795	1.49788
22300	1.49792	1.49795	1.49788
22400	1.49792	1.49795	1.49788
22500	1.49792	1.49795	1.49788
22600	1.49792	1.49795	1.49788
22700	1.49792	1.49795	1.49788
22800	1.49792	1.49795	1.49788
22900	1.49792	1.49795	1.49788
23000	1.49792	1.49795	1.49788
23100	1.49792	1.49795	1.49788
23200	1.49792	1.49795	1.49788
23300	1.49792	1.49795	1.49788
23400	1.49792	1.49795	1.49788
23500	1.49792	1.49795	1.49788
23600	1.49792	1.49795	1.49788
23700	1.49792	1.49795	1.49788
23800	1.49792	1.49795	1.49788
23900	1.49792	1.49795	1.49788
24000	1.49792	1.49795	1.49788
24100	1.49792	1.49795	1.49788
24200	1.49792	1.49795	1.49788
24300	1.49792	1.49795	1.49788
24400	1.49792	1.49795	1.49788
24500	1.49792	1.49795	1.49788
24600	1.49792	1.49795	1.49788
24700	1.49792	1.49795	1.49788
24800	1.49792	1.49795	1.49788
24900	1.49792	1.49795	1.49788
25000	1.49792	1.49795	1.49788
25100	1.49792	1.49795	1.49788
25200	1.49792	1.49795	1.49788
25300	1.49792	1.49795	1.49788
25400	1.49792	1.49795	1.49788
25500	1.49792	1.49795	1.49788
25600	1.49792	1.49795	1.49788
25700	1.49792	1.49795	1.49788
25800	1.49792	1.49795	1.49788
25900	1.49792	1.49795	1.49788
26000	1.49792	1.49795	1.49788
26100	1.49792	1.49795	1.49788
26200	1.49792	1.49795	1.49788
26300	1.49792	1.49795	1.49788
26400	1.49792	1.49795	1.49788
26500	1.49792	1.49795	1.49788
26600	1.49792	1.49795	1.49788
26700	1.49792	1.49795	1.49788
26800	1.49792	1.49795	1.49788
26900	1.49792	1.49795	1.49788
27000	1.49792	1.49795	1.49788
27100	1.49792	1.49795	1.49788
27200	1.49792	1.49795	1.49788
27300	1.49792	1.49795	1.49788
27400	1.49792	1.49795	1.49788
27500	1.49792	1.49795	1.49788
27600	1.49792	1.49795	1.49788
27700	1.49792	1.49795	1.49788
27800	1.49792	1.49795	1.49788
27900	1.49792	1.49795	1.49788
28000	1.49792	1.49795	1.49788
28100	1.49792	1.49795	1.49788
28200	1.49792	1.49795	1.49788
28300	1.49792	1.49795	1.49788
28400	1.49792	1.49795	1.49788
28500	1.49792	1.49795	1.49788
28600	1.49792	1.49795	1.49788
28700	1.49792	1.49795	1.49788
28800	1.49792	1.49795	1.49788
28900	1.49792	1.49795	1.49788
29000	1.49792	1.49795	1.49788
29100	1.49792	1.49795	1.49788
29200	1.49792	1.49795	1.49788
29300	1.49792	1.49795	1.49788
29400	1.49792	1.49795	1.49788
29500	1.49792	1.49795	1.49788
29600	1.49792	1.49795	1.49788
29700	1.49792	1.49795	1.49788
29800	1.49792	1.49795	1.49788
29900	1.49792	1.49795	1.49788
30000	1.49792	1.49795	1.49788
